			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000105	DNA	DTM	2070	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000183	DNA	Helitron	7588	0	0	0	0	0	0	0	1089	0	908	0	258	777	412	0	0	533	0	69	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000501	MITE	DTA	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	191	0	50	0	0	0	260	189	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000241	DNA	Helitron	9369	6962	145	0	572	285	0	0	2184	2326	5030	2308	0	36	0	82	0	184	588	1638	0	0	260	293	0	60	0	245	0	255	686	5276	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000205	DNA	Helitron	9049	73	0	1189	1471	7322	0	403	331	0	1993	1501	460	1315	738	549	873	90	398	374	158	392	0	322	155	116	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000381	DNA	Helitron	0	0	1366	0	0	519	0	0	34	0	103	0	102	0	161	0	0	0	107	250	272	205	144	334	0	146	167	255	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000111	DNA	Helitron	5815	664	0	0	0	0	1131	1555	121	0	377	190	264	355	720	1217	1316	1655	236	618	861	388	1077	2457	799	396	1801	804	355	258	0	566	471	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000290_LTR	LTR	Copia	456	0	454	0	0	0	0	0	0	0	242	394	0	580	166	0	464	205	202	0	418	580	71	67	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000526_LTR	LTR	Copia	162	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000606	MITE	DTA	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	240	0	0	0	0	19	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000168	DNA	DTM	2258	916	0	0	0	0	49	453	832	229	5118	4873	2938	1707	1554	2144	3598	3424	1021	1949	328	992	379	761	301	421	0	776	0	89	380	188	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000714_INT	LTR	Copia	4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	73	0	110	0	812	0	0	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000537_INT	LTR	Copia	4595	0	0	0	0	0	0	0	0	0	0	69	41	0	870	0	85	0	0	0	27	0	0	0	166	98	0	0	986	191	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000532_LTR	LTR	Gypsy	0	0	0	0	0	2271	4449	1922	7842	13312	13168	5597	892	3531	3521	3801	3468	1852	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000346	DNA	DTM	893	0	873	890	0	0	0	0	0	240	0	20	0	40	37	0	20	0	0	0	0	105	0	0	0	0	94	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000634_INT	LTR	Copia	4091	0	0	0	41	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	2132	2541	0	2591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000096	DNA	Helitron	1646	222	0	0	0	0	0	45	0	0	0	0	0	0	0	0	72	0	133	420	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000691_LTR	LTR	Gypsy	1295	1018	759	1399	1113	3222	1144	1164	805	0	0	0	0	0	229	161	0	0	0	0	0	97	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000488	MITE	DTC	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000347	DNA	Helitron	0	0	0	0	0	0	1562	761	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000733	DNA	Helitron	1902	0	0	0	0	232	261	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000722_LTR	LTR	Gypsy	46	0	0	408	122	2063	2877	2981	5360	5694	11030	3622	2346	1996	875	476	0	174	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000568	MITE	DTA	405	0	0	0	0	0	51	392	51	0	59	0	59	56	0	55	279	60	0	93	0	0	0	0	164	82	0	0	190	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000417_LTR	LTR	Gypsy	733	564	564	0	3155	1737	0	0	1024	6803	1106	77	187	168	1465	1033	1531	187	557	465	169	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000910	DNA	DTM	395	0	190	262	0	0	0	64	376	71	163	382	728	417	539	843	397	176	429	546	82	164	0	0	0	111	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000447_LTR	LTR	Copia	440	440	2639	880	0	0	0	444	0	0	0	0	377	54	402	402	0	0	0	0	0	0	275	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000092	DNA	DTH	3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	627	0	326	206	204	0	239	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000292	DNA	Helitron	0	420	675	782	762	2088	2545	2677	0	840	892	134	276	522	1002	816	2240	2410	1133	323	570	124	1375	1136	763	318	155	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000661_LTR	LTR	Copia	148	0	148	31	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000385	DNA	Helitron	0	0	946	255	0	0	59	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000038	DNA	DTM	2050	0	0	0	611	0	0	0	0	63	0	0	0	0	0	0	284	0	0	453	240	0	191	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000563_INT	LTR	Copia	9502	0	10140	8553	0	0	0	0	691	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000326_INT	LTR	Copia	4318	4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	3247	0	2324	1765	2844	1492	131	0	2759	2357	2297	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000681_LTR	LTR	Copia	214	0	0	0	0	184	0	0	0	0	0	0	0	174	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000860_LTR	LTR	Copia	1118	418	0	30	0	0	0	562	691	70	0	75	474	485	127	610	484	0	0	926	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000018_INT	LTR	Gypsy	425	496	5862	0	3674	2595	7232	10334	1952	8233	232	0	7717	267	2054	1940	2198	7638	3409	127	13891	12371	9843	6834	3345	2720	1536	274	550	144	2338	1548	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000544	MITE	DTM	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000538	DNA	Helitron	2136	2765	0	2875	0	0	833	0	0	1702	2065	2058	2487	1817	2585	2883	2038	1485	3337	1902	258	3129	1378	696	1758	3800	2637	1407	621	1538	1117	196	0	660	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000850_INT	LTR	Copia	17715	56	0	56	0	0	0	0	174	0	58	17608	0	0	0	0	0	0	0	0	0	0	417	0	0	0	5290	1112	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000707_INT	LTR	Gypsy	6814	73	688	3678	3136	81	1147	2146	3619	1924	450	2989	2339	3148	4689	4906	490	2444	1051	3971	3827	3109	3403	3053	4479	6256	2687	4532	0	529	3369	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000058	DNA	Helitron	14955	6190	1947	778	0	665	0	0	0	0	0	0	0	436	743	214	1403	2241	354	571	1005	1056	912	536	498	1499	757	408	391	397	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000853_LTR	LTR	Gypsy	1569	52	0	61	1630	0	0	0	0	0	0	0	1728	0	3117	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000301_LTR	LTR	Copia	240	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000213	DNA	Helitron	9462	87	0	32	164	348	1042	1020	4687	3281	1171	71	57	174	332	584	0	315	84	598	180	836	123	210	195	356	112	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000596_INT	LTR	unknown	2873	0	0	0	0	0	0	0	0	71	0	36	143	0	0	0	0	0	86	0	168	0	53	77	148	56	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000622_INT	LTR	Copia	127	0	691	0	1732	4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	227	204	494	0	0	1872	2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000633_LTR	LTR	Copia	0	1058	457	0	454	0	586	310	0	0	0	0	297	570	1479	168	1526	422	504	419	370	513	0	455	0	64	0	0	0	0	0	587	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000012	DNA	Helitron	6026	2387	2007	7944	2426	1375	0	0	0	0	0	92	0	0	459	68	0	131	0	25	17	190	0	197	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000665_INT	LTR	Gypsy	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000689	DNA	Helitron	11746	974	5787	5351	894	1282	2107	1449	1946	149	581	1622	1128	2148	2307	1289	2674	2957	1408	2610	2572	2559	3080	764	540	2562	2172	3997	4109	1268	3478	3419	6628	7379	7034	137	0	502	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000654	DNA	DTM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000585_INT	LTR	Gypsy	0	0	0	0	0	0	15020	0	191	0	0	129	0	0	0	0	0	0	0	0	26	305	0	305	28	0	0	5246	6127	552	0	0	1108	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000769	DNA	Helitron	789	0	0	705	2625	226	8141	9997	2411	1612	427	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000318_LTR	LTR	Gypsy	99	154	975	1707	1294	1933	2140	1885	2786	1763	1465	1172	795	469	409	168	281	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000589_LTR	LTR	Copia	489	0	0	0	487	0	0	0	0	0	0	484	957	0	0	0	0	0	408	544	301	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000701_LTR	LTR	unknown	382	0	0	0	0	361	0	0	0	0	0	0	184	273	180	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000718_LTR	LTR	unknown	1263	421	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000123	DNA	DTC	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000322	DNA	DTM	714	0	0	126	1859	1720	763	740	726	0	0	0	577	699	0	0	0	0	0	259	222	518	1700	6241	2541	263	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000587_INT	LTR	Copia	135	0	0	0	0	0	3949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2152	0	137	0	7880	0	0	0	0	312	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000882_INT	LTR	Copia	4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000668	DNA	DTC	3489	1162	0	0	0	0	45	128	0	210	0	1545	899	1046	3708	3799	1792	1887	1565	1719	5848	11114	6775	5672	3487	2042	1844	975	334	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000551_LTR	LTR	Copia	121	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000717_INT	LTR	Gypsy	7600	22258	44518	19073	15487	6104	4321	5566	340	0	6084	2694	4294	0	2658	7005	9545	1736	242	808	32	1347	757	3263	5873	5590	5149	3619	1054	3613	4104	7723	3276	2979	4776	2521	661	1549	190	0	0	0	0	0	0	0	0	0	0	0
TE_00000166	DNA	Helitron	14503	646	1286	2042	1139	704	438	656	1781	558	82	791	590	0	677	99	203	473	75	454	457	309	250	801	156	0	229	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000920_INT	LTR	Gypsy	4857	4796	75	3800	4373	6216	2103	114	152	73	2596	0	63	0	408	237	176	79	589	0	0	0	169	0	688	0	108	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000055	DNA	Helitron	2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000711_INT	LTR	Gypsy	2755	0	5971	0	0	0	1328	1220	1820	0	0	0	51	60	0	0	0	846	356	187	2402	0	760	0	379	5379	1693	873	1692	1798	0	674	523	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000163	DNA	Helitron	12435	61	78	262	1539	1773	2561	1961	7642	10806	15517	12324	10921	13034	10335	6265	4291	3156	4925	5645	5906	6180	6905	3578	647	235	433	173	0	15	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000005	DNA	DTC	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000446	DNA	DTH	918	0	0	268	532	294	53	0	109	410	0	382	104	171	218	129	386	154	126	744	284	131	0	0	274	455	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000312	DNA	DTC	3034	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	2068	0	0	0	112	0	0	569	705	350	1406	1337	736	470	324	946	227	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000454	DNA	Helitron	35	8408	13959	0	2238	0	0	1763	1418	1926	2080	0	0	0	0	0	21	3731	327	4076	1925	3398	10818	0	0	2780	1780	3773	1239	1612	630	185	0	0	567	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000001	DNA	DTC	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000721	MITE	DTH	282	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	196	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000051	DNA	Helitron	16244	682	132	218	1094	5113	8209	7536	8306	11064	3539	6850	9683	4567	2546	7829	10799	5815	4362	5386	6428	7974	4557	2839	3061	4009	2275	764	353	390	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000470_LTR	LTR	Gypsy	110	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000793	DNA	Helitron	8204	0	0	0	0	0	0	0	9048	47	5647	0	1593	2517	1997	0	11382	1043	288	6124	130	3483	3898	7170	571	760	130	0	160	0	37	171	0	1109	652	1998	765	839	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000625_LTR	LTR	Copia	168	168	0	0	0	0	0	0	0	0	0	0	0	354	0	99	0	0	0	134	99	673	0	373	230	102	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000184	DNA	Helitron	4704	0	1678	0	2005	1335	3593	3310	178	0	0	448	113	1306	1286	231	353	532	2802	718	1088	1639	1394	1875	1896	824	793	682	606	351	120	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000452	DNA	DTC	4897	26653	3842	0	0	200	0	0	0	0	0	0	0	38	0	1604	0	0	0	0	511	0	175	212	111	51	4297	5720	3920	6520	1030	3157	1382	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000259	DNA	Helitron	11312	329	200	0	0	785	0	5677	7932	11542	24023	16667	3844	536	57	297	96	118	0	268	164	205	0	65	113	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000547_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	485	2008	0	1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000678_INT	LTR	unknown	0	867	0	0	44	0	0	0	58	0	38	215	0	0	0	0	0	0	320	0	0	0	0	0	0	98	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000777_LTR	LTR	Gypsy	57	5344	1813	17139	35552	31553	24831	34834	53840	30799	9268	4631	4301	6836	5326	1141	4909	0	4376	19932	11154	8334	1048	522	1678	1398	771	268	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000472_INT	LTR	Gypsy	0	0	0	0	0	0	0	4784	63	0	0	0	0	0	0	0	0	0	0	0	0	355	851	0	180	0	0	0	1299	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000152	DNA	Helitron	4487	0	0	0	396	0	0	0	0	0	0	0	148	0	0	0	0	0	229	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000270	DNA	DTA	1441	0	938	894	0	94	0	0	0	287	0	44	0	0	0	0	0	57	0	0	0	227	0	0	0	347	0	454	0	106	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
TE_00000303_LTR	LTR	Copia	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000533	DNA	DTM	2349	0	0	0	0	453	0	0	0	0	0	0	0	336	0	0	254	163	322	477	309	406	327	994	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000821_INT	LTR	Copia	4442	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	80	62	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000265	DNA	Helitron	9200	657	3597	0	722	347	608	596	578	803	642	0	1613	510	135	420	40	472	620	648	560	180	284	69	248	252	160	90	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000340_INT	LTR	Gypsy	4652	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	4504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000220	DNA	DTT	1036	0	0	34	317	595	0	0	0	0	0	0	58	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000144	DNA	Helitron	8936	194	1551	761	546	1330	281	191	0	127	173	292	91	132	235	0	267	497	176	567	614	1337	2982	706	0	384	1397	138	3014	868	1800	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000244	DNA	DTM	1054	0	954	0	0	39	0	155	4290	408	78	749	185	1433	2622	295	604	324	206	171	151	662	350	1822	1247	1791	3025	2193	1341	2030	607	994	703	204	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000180	DNA	DTA	988	167	849	162	848	59	490	0	446	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	907	172	522	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000069	DNA	Helitron	6360	0	906	0	750	0	1181	1113	0	0	0	111	109	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000648_LTR	LTR	Copia	128	0	128	0	0	0	0	0	0	0	0	0	0	0	124	0	0	141	0	0	0	198	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000057	DNA	Helitron	11838	3347	3482	2177	4847	3954	984	787	1244	306	1967	159	0	1165	887	1033	1216	317	325	3042	344	1652	2242	534	2806	280	0	240	885	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000835_INT	LTR	Gypsy	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000873_INT	LTR	Gypsy	9812	0	0	1861	0	15738	6269	10296	29017	3271	7771	6606	0	7768	2440	0	1853	141	2057	1772	745	0	0	467	0	341	0	0	0	0	198	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000007	DNA	DTC	431	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000100	DNA	Helitron	11484	0	0	0	0	0	0	0	0	0	0	0	0	136	113	0	0	230	98	491	202	0	733	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000329	DNA	Helitron	0	4374	0	0	0	2484	1454	4652	13990	9595	8875	11418	7357	9952	4295	1769	2362	4617	3390	1309	541	309	906	374	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000200	DNA	DTM	2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000903_INT	LTR	unknown	2565	0	36	0	44	152	162	1175	2435	773	1499	102	89	0	63	899	0	1031	85	306	0	651	1034	4242	1441	0	388	752	542	1350	1833	5366	706	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000118	DNA	Helitron	4789	1764	0	2872	12660	15069	1986	0	110	0	0	0	334	0	0	0	67	65	0	0	89	0	0	49	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000601_INT	LTR	Gypsy	10295	10242	10482	9671	953	5188	12865	0	0	1476	0	0	775	8410	689	687	0	299	562	1347	2844	14819	14603	11561	8888	9788	8065	860	9034	4448	536	1927	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000150	DNA	DTC	3217	0	0	59	44	0	0	480	0	601	235	244	829	292	900	2524	442	1236	1752	205	80	76	401	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000449	DNA	DTM	711	0	413	1275	2305	278	31	574	706	131	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
